1,165,-8.122135
2,330,-23.236116
3,495,-36.848698
4,660,-48.901787
5,825,-59.354588
6,990,-68.204207
7,1155,-75.475585
8,1320,-81.256902
9,1485,-85.680710
10,1650,-88.917262
11,1815,-91.173045
12,1980,-92.663973
13,2145,-93.588791
14,2310,-94.137469
15,2475,-94.437064
16,2640,-94.593392
17,2805,-94.673090
18,2970,-94.694364
19,3135,-94.711991
20,3300,-94.711003
21,3465,-94.707937
22,3630,-94.695452
23,3795,-94.714126
24,3960,-94.723486
25,4125,-94.716612
26,4290,-94.711165
27,4455,-94.720938
28,4620,-94.728075
29,4785,-94.709538
30,4950,-94.704976
31,5115,-94.700624
32,5280,-94.718306
33,5445,-94.698860
34,5610,-94.713497
35,5775,-94.692528
36,5940,-94.674246
37,6105,-94.690772
38,6270,-94.671185
