,test_acc,test_error,test_acc_OOD,test_error_OOD
0,0.5222361224582426,243.8235294117647,0.258506093409586,1135.3725490196077
1,0.93023641748366,35.588235294117645,0.49852723689784556,767.843137254902
2,0.9390346995279593,31.098039215686274,0.5009853092471556,764.0980392156863
3,0.9294080768881627,36.01960784313726,0.48430171644275,789.7058823529412
4,0.9399651643064633,30.627450980392158,0.503024010530138,760.8235294117648
5,0.93712696305374,32.07843137254902,0.4972454838416849,769.6862745098039
6,0.9446756422476398,28.215686274509803,0.5071241073589929,754.6274509803922
7,0.9426842206790123,29.235294117647058,0.5127863259501332,745.9215686274509
8,0.9455876679375455,27.764705882352942,0.5145408761498427,743.3725490196078
9,0.9509846473311546,25.019607843137255,0.5262066728697651,725.3725490196078
10,0.9393580927741467,30.901960784313726,0.5111646317477608,748.5294117647059
11,0.9502357366557734,25.392156862745097,0.518779975338901,736.7647058823529
12,0.9475649055918663,26.725490196078432,0.5037521181312031,759.9803921568628
13,0.942777834513435,29.176470588235293,0.5092654056221253,751.3529411764706
14,0.9428260598220769,29.15686274509804,0.5153493592653111,742.1372549019608
15,0.949242862654321,25.88235294117647,0.5189326888162672,736.5098039215686
16,0.9437281567719681,28.705882352941178,0.5116927461571048,747.6274509803922
17,0.9484216140159768,26.313725490196077,0.5123740468409587,746.5490196078431
18,0.9479620551924474,26.54901960784314,0.5140534222948439,744.0980392156863
19,0.9520569512527233,24.470588235294116,0.5258813884350036,725.9411764705883
20,0.9528157906681192,24.07843137254902,0.5288363705821836,721.4313725490196
21,0.9529689769426289,24.0,0.5277914888949407,723.0196078431372
22,0.935755378540305,32.76470588235294,0.5067094642641007,755.4117647058823
23,0.9465904706790123,27.235294117647058,0.514446316721133,743.4313725490196
24,0.9506357230392157,25.176470588235293,0.515004690147664,742.5686274509804
25,0.9466954316448801,27.215686274509803,0.5031880711389495,760.6470588235294
26,0.9510470565541032,24.96078431372549,0.5159067870975551,741.2941176470588
27,0.9413083809912854,29.92156862745098,0.5085368252239167,752.4705882352941
28,0.9473251974400871,26.88235294117647,0.5267995604877753,724.3921568627451
29,0.9446330905047204,28.235294117647058,0.5108298913701282,749.0980392156863
30,0.9472798089143064,26.88235294117647,0.5120724022633745,747.1176470588235
31,0.9468372707879448,27.098039215686274,0.5101419715262647,750.0196078431372
32,0.947746459694989,26.666666666666668,0.5090053671931736,751.6862745098039
33,0.952732105573711,24.098039215686274,0.5191265356451222,736.156862745098
34,0.9510186887254902,24.980392156862745,0.5138888888888888,744.2549019607843
35,0.9516073211692083,24.666666666666668,0.5157573832001937,741.3137254901961
36,0.9444004743100944,28.372549019607842,0.5068252995642701,755.0196078431372
37,0.9452713666485113,27.941176470588236,0.516041061486323,740.8823529411765
38,0.9505633850762527,25.235294117647058,0.5205321615528927,734.0980392156863
39,0.9491393200798839,25.96078431372549,0.5112818854393609,748.2352941176471
40,0.9494414374546114,25.764705882352942,0.5164552317840716,740.3333333333334
41,0.9333114901053015,34.03921568627451,0.5035960950738321,760.0784313725491
42,0.9487208946078431,26.15686274509804,0.5118322213144516,747.4313725490196
43,0.9446373456790123,28.235294117647058,0.49481010575526513,773.3921568627451
44,0.9487804670479303,26.137254901960784,0.5146864976700557,743.156862745098
45,0.9498144744008714,25.607843137254903,0.5155219302227063,741.8039215686274
46,0.9418133283405956,29.686274509803923,0.5021578461631566,762.2352941176471
47,0.948031556372549,26.50980392156863,0.5162547657952069,740.6078431372549
48,0.948661322167756,26.15686274509804,0.5149985437847978,742.5490196078431
49,0.9485748002904866,26.235294117647058,0.5122591571350763,746.6862745098039
50,0.9496017156862745,25.705882352941178,0.5125541825526506,746.3529411764706
51,0.9322278390522876,34.568627450980394,0.48657539790607607,786.0588235294117
52,0.9492499546114742,25.862745098039216,0.5220867185608811,731.7058823529412
53,0.9488428762708787,26.098039215686274,0.5169748358448317,739.5294117647059
54,0.9505492011619463,25.215686274509803,0.5218295169147905,732.1764705882352
55,0.9513364084059549,24.823529411764707,0.5226961540789155,730.7647058823529
56,0.9511761301742919,24.92156862745098,0.5181227873093682,737.8235294117648
57,0.9491038602941176,25.96078431372549,0.5184220679012346,737.3725490196078
58,0.9520668799927378,24.431372549019606,0.5166547521786493,740.0392156862745
59,0.9521193604756718,24.41176470588235,0.5144444255325588,743.4313725490196
