../../checkpoints/ResNet_Con_CIFAR_ARMWideResNet_Concrete_20220917130756/150.model,none,False,False,0.6269961989414334,90.88000000000001,90.01,90.45,90.53,9.07,6.61,5.43,-37.37758994102478,0.06217752397060394
../../checkpoints/ResNet_Con_CIFAR_ARMWideResNet_Concrete_20220917130756/150.model,none,False,True,6.681057901465023,27.82,56.97,50.82,47.5,39.71,30.819999999999997,26.240000000000002,-344.4392442703247,0.6125604510307312
../../checkpoints/ResNet_Con_CIFAR_ARMWideResNet_Contextual_20220917130754/150.model,none,False,False,0.5596829177754007,90.83,90.16999999999999,90.78,90.86,9.6,6.950000000000001,5.57,-39.553073048591614,0.0541524663567543
../../checkpoints/ResNet_Con_CIFAR_ARMWideResNet_Contextual_20220917130754/150.model,none,False,True,5.560759466508709,28.590000000000003,54.05,48.03,45.050000000000004,35.5,26.939999999999998,22.68,-394.3380355834961,0.5769768953323364
../../checkpoints/ResNet_GFN_CIFAR_ResNet_GFN_none_False_20220917130457/150.model,none,False,False,1.0906641061983842,89.9,89.9,89.9,89.9,0.0,0.0,0.0,0.0,0.0874486044049263
../../checkpoints/ResNet_GFN_CIFAR_ResNet_GFN_none_False_20220917130457/150.model,none,False,True,9.259334107296995,31.179999999999996,31.180000000000003,31.180000000000003,31.180000000000003,0.0,0.0,0.0,0.0,0.6193817853927612
../../checkpoints/ResNet_GFN_CIFAR_ResNet_GFN_random_False_20220917023958/150.model,random,False,False,1.0736667647719242,88.4,88.72,88.62,88.58,1.46,1.02,0.8200000000000001,0.0,0.09697370231151581
../../checkpoints/ResNet_GFN_CIFAR_ResNet_GFN_random_False_20220917023958/150.model,random,False,True,11.144830337639615,31.259999999999998,35.46,34.32,33.75,6.34,4.68,3.83,0.0,0.6111376285552979
../../checkpoints/ResNet_GFN_CIFAR_ResNet_GFN_upNdown_False_20220917023659/150.model,upNdown,False,False,0.9968980660474797,90.08,90.21000000000001,90.16999999999999,90.10000000000001,0.77,0.5700000000000001,0.45999999999999996,0.0,0.08270130306482315
../../checkpoints/ResNet_GFN_CIFAR_ResNet_GFN_upNdown_False_20220917023659/150.model,none,False,True,9.658188198689517,32.63,32.629999999999995,32.629999999999995,32.629999999999995,0.0,0.0,0.0,0.0,0.6063985824584961
../../checkpoints/ResNet_GFN_CIFAR_ResNet_GFN_topdown_False_20220917023655/150.model,topdown,False,False,2.387625703227896,10.719999999999995,44.629999999999995,36.41,32.81,43.07,33.09,28.110000000000003,0.0,0.07850564271211624
../../checkpoints/ResNet_GFN_CIFAR_ResNet_GFN_topdown_False_20220917023655/150.model,topdown,False,True,2.3800933884167836,10.470000000000002,45.48,36.64,32.53,44.11,33.21,28.139999999999997,0.0,0.07734077423810959
../../checkpoints/ResNet_GFN_CIFAR_ResNet_GFN_bottomup_False_20220917023655/150.model,bottomup,False,False,0.9348258414658992,89.48,89.68,89.66,89.61,1.16,0.8200000000000001,0.73,0.0,0.08654212951660156
../../checkpoints/ResNet_GFN_CIFAR_ResNet_GFN_bottomup_False_20220917023655/150.model,bottomup,False,True,10.437528295475204,33.17,36.08,35.339999999999996,34.93,4.65,3.3099999999999996,2.7,0.0,0.5946362018585205
